cong,icpsr,statecode,state,party,name,ideo,role,x2,loglike,nvotes,classerrs,gmp,district
107,20107,71,CALIFOR,200,ISSA,0.523,,0.05,-75.315,660,31,0.892,48
107,20108,71,CALIFOR,100,DAVIS,-0.285,,-0.278,-121.12132,679,48,0.837,49
107,29325,71,CALIFOR,100,FILNER,-0.724,,0.24,-89.79594,661,34,0.873,50
107,29107,71,CALIFOR,200,CUNNINGHAM,0.428,,0.41,-83.05295,669,24,0.883,51
107,14835,71,CALIFOR,200,HUNTER,0.531,,0.441,-103.38151,648,38,0.853,52
107,29710,62,COLORAD,100,DEGETTE,-0.485,,-0.449,-119.63342,659,56,0.834,1
107,29906,62,COLORAD,100,UDALL  MARK,-0.456,,0.269,-196.34599,669,105,0.746,2
107,29326,62,COLORAD,200,MCINNIS,0.623,,0.269,-111.1774,634,47,0.839,3
107,29711,62,COLORAD,200,SCHAFFER  B,0.959,,0.284,-218.82594,640,111,0.71,4
107,15419,62,COLORAD,200,HEFLEY,0.94,,0.241,-284.83575,662,134,0.65,5
107,29907,62,COLORAD,200,TANCREDO  T,0.97,,0.093,-124.76363,611,49,0.815,6
107,29908,1,CONNECT,100,LARSON  JOH,-0.346,,-0.059,-151.83771,661,59,0.795,1
107,20109,1,CONNECT,200,SIMMONS,0.348,,-0.611,-104.1539,674,38,0.857,2
107,29109,1,CONNECT,100,DELAURO,-0.372,,-0.139,-99.24995,678,32,0.864,3
107,15449,1,CONNECT,200,SHAYS,0.512,,-0.859,-158.83763,670,65,0.789,4
107,29712,1,CONNECT,100,MALONEY,-0.169,,0.002,-165.93314,649,78,0.774,5
107,15028,1,CONNECT,200,JOHNSON  NA,0.325,,-0.874,-97.64797,662,38,0.863,6
107,29327,11,DELAWAR,200,CASTLE,0.31,,-0.486,-146.25131,679,50,0.806,1
107,39508,43,FLORIDA,200,SCARBOROUGH,0.893,,-0.287,-62.72878,203,27,0.734,1
107,20110,43,FLORIDA,200,MILLER,0.646,,0.561,-62.75317,409,24,0.858,1
107,29713,43,FLORIDA,100,BOYD,-0.184,,0.489,-236.6373,662,106,0.699,2
107,29328,43,FLORIDA,100,BROWN  CORR,-0.38,,0.079,-128.32037,647,50,0.82,3
107,20111,43,FLORIDA,200,CRENSHAW,0.493,,0.192,-51.37163,681,17,0.927,4
107,29330,43,FLORIDA,100,THURMAN,-0.308,,0.266,-162.07594,662,63,0.783,5
107,15627,43,FLORIDA,200,STEARNS,0.761,,0.309,-119.02478,652,59,0.833,6
107,29331,43,FLORIDA,200,MICA,0.523,,0.2,-72.92477,669,31,0.897,7
107,20112,43,FLORIDA,200,KELLER,0.608,,0.184,-65.86983,658,27,0.905,8
107,15006,43,FLORIDA,200,BILIRAKIS,0.527,,0.165,-97.67204,667,40,0.864,9
107,13047,43,FLORIDA,200,YOUNG  BILL,0.469,,0.058,-81.77623,648,32,0.881,10
107,29714,43,FLORIDA,100,DAVIS,-0.226,,0.051,-164.66722,672,75,0.783,11
107,20113,43,FLORIDA,200,PUTNAM,0.543,,0.299,-64.03026,657,21,0.907,12
107,29333,43,FLORIDA,200,MILLER,0.638,,-0.368,-84.10134,642,30,0.877,13
107,15605,43,FLORIDA,200,GOSS,0.548,,-0.072,-67.08052,670,26,0.905,14
107,29509,43,FLORIDA,200,WELDON,0.73,,0.184,-102.40774,671,50,0.858,15
107,29510,43,FLORIDA,200,FOLEY,0.398,,-0.137,-105.43758,675,51,0.855,16
107,29334,43,FLORIDA,100,MEEK,-0.405,,-0.108,-143.31573,606,60,0.789,17
107,15634,43,FLORIDA,200,ROS-LEHTINE,0.384,,0.072,-85.04011,633,33,0.874,18
107,29715,43,FLORIDA,100,WEXLER,-0.342,,-0.182,-126.24856,624,51,0.817,19
107,29335,43,FLORIDA,100,DEUTSCH,-0.309,,-0.146,-158.52602,645,70,0.782,20
107,29336,43,FLORIDA,200,DIAZ-BALART,0.397,,0.185,-95.3187,650,38,0.864,21
107,14860,43,FLORIDA,200,SHAW,0.487,,-0.214,-76.47529,666,28,0.892,22
107,29337,43,FLORIDA,100,HASTINGS,-0.499,,0.348,-187.13954,605,83,0.734,23
107,29338,44,GEORGIA,200,KINGSTON,0.562,,0.597,-94.05957,654,34,0.866,1
107,29339,44,GEORGIA,100,BISHOP,-0.201,,0.421,-174.40508,656,71,0.767,2
107,29340,44,GEORGIA,200,COLLINS,0.648,,0.565,-117.97864,667,52,0.838,3
107,29344,44,GEORGIA,100,MCKINNEY,-0.488,,-0.873,-171.32004,608,70,0.754,4
107,15431,44,GEORGIA,100,LEWIS  JOHN,-0.521,,-0.127,-128.59116,611,54,0.81,5
107,29909,44,GEORGIA,200,ISAKSON  JO,0.484,,0.051,-70.92922,676,26,0.9,6
107,29511,44,GEORGIA,200,BARR,0.744,,0.352,-119.09488,651,50,0.833,7
107,29512,44,GEORGIA,200,CHAMBLISS,0.476,,0.452,-57.92598,665,21,0.917,8
107,99342,44,GEORGIA,200,DEAL,0.563,,0.543,-86.17864,648,33,0.875,9
107,29513,44,GEORGIA,200,NORWOOD,0.536,,0.785,-87.48735,644,36,0.873,10
107,29341,44,GEORGIA,200,LINDER,0.578,,0.114,-55.78438,635,18,0.916,11
107,15245,82,HAWAII,100,ABERCROMBIE,-0.313,,-0.059,-278.84796,655,109,0.653,1
107,10757,82,HAWAII,100,MINK,-0.471,,-0.003,-143.77377,595,62,0.785,2
107,20114,63,IDAHO,200,OTTER,0.737,,0.358,-141.65714,675,48,0.811,1
107,29910,63,IDAHO,200,SIMPSON  MI,0.513,,0.156,-67.27005,667,25,0.904,2
107,29346,21,ILLINOI,100,RUSH,-0.408,,-0.286,-113.56756,617,50,0.832,1
107,29585,21,ILLINOI,100,JACKSON,-0.517,,-0.811,-133.87207,680,54,0.821,2
107,15036,21,ILLINOI,100,LIPINSKI,-0.154,,0.544,-218.73808,557,99,0.675,3
107,29348,21,ILLINOI,100,GUTIERREZ,-0.432,,0.018,-139.48618,612,53,0.796,4
107,29716,21,ILLINOI,100,BLAGOJEVICH,-0.273,,-0.054,-132.88377,557,56,0.788,5
107,14239,21,ILLINOI,200,HYDE,0.51,,0.119,-71.50684,657,23,0.897,6
107,29717,21,ILLINOI,100,DAVIS,-0.457,,-0.478,-101.39498,656,40,0.857,7
107,12041,21,ILLINOI,200,CRANE,0.885,,0.112,-189.73776,628,84,0.739,8
107,29911,21,ILLINOI,100,SCHAKOWSKY,-0.594,,-0.199,-111.82899,669,49,0.846,9
107,20115,21,ILLINOI,200,KIRK,0.436,,-0.543,-95.07236,669,46,0.868,10
107,29516,21,ILLINOI,200,WELLER,0.764,,0.143,-250.37144,674,102,0.69,11
107,15453,21,ILLINOI,100,COSTELLO,-0.331,,0.944,-221.39557,678,95,0.721,12
107,29912,21,ILLINOI,200,BIGGERT  JU,0.539,,-0.54,-88.32551,679,45,0.878,13
107,15417,21,ILLINOI,200,HASTERT,0.577,S,0.2,-3.99076,120,0,0.967,14
107,20116,21,ILLINOI,200,JOHNSON,0.272,,0.03,-135.9136,679,58,0.819,15
107,29349,21,ILLINOI,200,MANZULLO,0.63,,0.305,-117.81332,657,45,0.836,16
107,15023,21,ILLINOI,100,EVANS  LANE,-0.409,,-0.073,-137.57236,672,53,0.815,17
107,29517,21,ILLINOI,200,LAHOOD,0.4,,0.055,-99.551,660,41,0.86,18
107,29913,21,ILLINOI,100,PHELPS  DAV,-0.161,,0.778,-175.87051,674,65,0.77,19
107,29718,21,ILLINOI,200,SHIMKUS,0.421,,0.493,-89.16499,678,40,0.877,20
107,15124,22,INDIANA,100,VISCLOSKY,-0.454,,0.675,-197.68361,659,89,0.741,1
107,20117,22,INDIANA,200,PENCE,0.745,,0.3,-89.53362,671,33,0.875,2
107,29117,22,INDIANA,100,ROEMER,-0.189,,0.371,-226.64014,679,102,0.716,3
107,29519,22,INDIANA,200,SOUDER,0.637,,-0.033,-102.63151,656,44,0.855,4
107,29350,22,INDIANA,200,BUYER,0.468,,0.311,-61.11739,639,21,0.909,5
107,15014,22,INDIANA,200,BURTON,0.648,,0.275,-83.69612,561,28,0.861,6
107,20118,22,INDIANA,200,KERNS,0.826,,0.433,-126.33012,681,46,0.831,7
107,29520,22,INDIANA,200,HOSTETTLER,0.916,,0.197,-176.55513,660,67,0.765,8
107,29914,22,INDIANA,100,HILL  BARON,-0.22,,0.437,-224.76392,668,98,0.714,9
107,29720,22,INDIANA,100,CARSON,-0.4,,-0.183,-118.82201,637,49,0.83,10
107,14432,31,IOWA,200,LEACH  JAME,0.194,,-0.497,-148.82524,654,67,0.796,1
107,29118,31,IOWA,200,NUSSLE,0.524,,0.048,-89.87405,666,37,0.874,2
107,29721,31,IOWA,100,BOSWELL,-0.212,,0.238,-187.032,680,85,0.76,3
107,29521,31,IOWA,200,GANSKE,0.263,,0.028,-114.39258,638,48,0.836,4
107,29522,31,IOWA,200,LATHAM,0.577,,0.225,-168.98001,671,62,0.777,5
107,29722,32,KANSAS,200,MORAN,0.804,,0.116,-259.55249,681,114,0.683,1
107,29723,32,KANSAS,200,RYUN,0.71,,0.463,-78.33931,671,34,0.89,2
107,29915,32,KANSAS,100,MOORE  DENN,-0.314,,0.561,-270.91199,676,155,0.67,3
107,29524,32,KANSAS,200,TIAHRT,0.584,,0.353,-83.36413,669,30,0.883,4
107,29525,51,KENTUCK,200,WHITFIELD,0.461,,0.366,-100.75626,653,35,0.857,1
107,29352,51,KENTUCK,200,LEWIS,0.494,,0.454,-62.45242,677,23,0.912,2
107,29725,51,KENTUCK,200,NORTHUP,0.447,,0.086,-63.99655,664,21,0.908,3
107,29916,51,KENTUCK,100,LUCAS  KEN,0.001,,0.756,-203.96397,678,93,0.74,4
107,14854,51,KENTUCK,200,ROGERS,0.417,,0.246,-60.9451,672,23,0.913,5
107,29917,51,KENTUCK,200,FLETCHER  E,0.431,,0.349,-88.46718,669,27,0.876,6
107,29918,45,LOUISIA,200,VITTER  DAV,0.586,,0.274,-70.80109,656,22,0.898,1
107,29120,45,LOUISIA,100,JEFFERSON,-0.374,,0.231,-164.69676,641,74,0.773,2
107,94679,45,LOUISIA,200,TAUZIN,0.495,,0.25,-52.6832,668,16,0.924,3
107,15451,45,LOUISIA,200,MCCRERY,0.517,,0.147,-62.05722,659,19,0.91,4
107,29726,45,LOUISIA,200,COOKSEY,0.458,,0.346,-51.19363,603,15,0.919,5
107,15401,45,LOUISIA,200,BAKER,0.484,,0.374,-63.72719,649,23,0.906,6
107,29727,45,LOUISIA,100,JOHN,-0.097,,0.701,-176.77991,644,64,0.76,7
107,29728,2,MAINE,100,ALLEN,-0.381,,-0.127,-121.33798,665,51,0.833,1
107,29528,2,MAINE,100,BALDACCI,-0.325,,-0.084,-116.13598,653,46,0.837,2
107,29122,52,MARYLAN,200,GILCHREST,0.521,,-0.511,-126.68594,656,59,0.824,1
107,29529,52,MARYLAN,200,EHRLICH,0.455,,-0.146,-99.41313,608,43,0.849,2
107,15408,52,MARYLAN,100,CARDIN,-0.281,,-0.259,-121.13958,677,51,0.836,3
107,29355,52,MARYLAN,100,WYNN,-0.31,,0.063,-170.18555,665,69,0.774,4
107,14873,52,MARYLAN,100,HOYER,-0.279,,-0.1,-112.02235,666,42,0.845,5
107,29356,52,MARYLAN,200,BARTLETT,0.737,,0.172,-143.77721,674,65,0.808,6
107,29587,52,MARYLAN,100,CUMMINGS,-0.382,,-0.154,-118.81199,663,53,0.836,7
107,15434,52,MARYLAN,200,MORELLA,0.109,,-0.994,-152.4742,665,68,0.795,8
107,29123,3,MASSACH,100,OLVER,-0.61,,0.027,-124.38752,660,55,0.828,1
107,15616,3,MASSACH,100,NEAL  RICHA,-0.411,,-0.023,-139.3548,649,53,0.807,2
107,29729,3,MASSACH,100,MCGOVERN,-0.553,,-0.088,-133.47543,677,53,0.821,3
107,14824,3,MASSACH,100,FRANK  BARN,-0.571,,-0.641,-148.12135,670,61,0.802,4
107,29358,3,MASSACH,100,MEEHAN,-0.404,,-0.479,-88.12659,630,36,0.869,5
107,29730,3,MASSACH,100,TIERNEY,-0.529,,-0.501,-106.72057,669,44,0.853,6
107,14435,3,MASSACH,100,MARKEY,-0.518,,-0.135,-130.18237,667,53,0.823,7
107,29919,3,MASSACH,100,CAPUANO  MI,-0.576,,0.398,-155.97514,656,59,0.788,8
107,14039,3,MASSACH,100,MOAKLEY,-0.418,,-0.62,-6.02039,45,2,0.875,9
107,20119,3,MASSACH,100,LYNCH,-0.378,,0.221,-87.38091,397,33,0.802,9
107,29731,3,MASSACH,100,DELAHUNT,-0.494,,-0.217,-143.30247,631,62,0.797,10
107,29360,23,MICHIGA,100,STUPAK,-0.437,,0.832,-184.11168,654,83,0.755,1
107,29361,23,MICHIGA,200,HOEKSTRA,0.799,,-0.15,-172.05782,673,73,0.774,2
107,29362,23,MICHIGA,200,EHLERS,0.621,,-0.569,-142.95297,675,62,0.809,3
107,29124,23,MICHIGA,200,CAMP,0.491,,0.186,-63.68778,677,29,0.91,4
107,29363,23,MICHIGA,100,BARCIA,-0.132,,0.521,-224.70518,651,104,0.708,5
107,15446,23,MICHIGA,200,UPTON,0.479,,-0.088,-134.84531,681,64,0.82,6
107,29364,23,MICHIGA,200,SMITH  NICK,0.795,,-0.128,-178.06523,651,72,0.761,7
107,20120,23,MICHIGA,200,ROGERS,0.546,,0.045,-83.17328,679,37,0.885,8
107,14430,23,MICHIGA,100,KILDEE,-0.306,,0.256,-157.75598,681,66,0.793,9
107,14407,23,MICHIGA,100,BONIOR,-0.484,W,0.117,-141.586,571,57,0.78,10
107,29365,23,MICHIGA,200,KNOLLENBERG,0.472,,0.193,-50.11163,665,16,0.927,11
107,15033,23,MICHIGA,100,LEVIN  SAND,-0.347,,-0.181,-95.355,679,36,0.869,12
107,29531,23,MICHIGA,100,RIVERS,-0.406,,-0.672,-143.96243,667,62,0.806,13
107,10713,23,MICHIGA,100,CONYERS,-0.686,,-0.727,-101.20737,618,33,0.849,14
107,29733,23,MICHIGA,100,KILPATRICK,-0.435,,-0.256,-119.12806,640,46,0.83,15
107,2605,23,MICHIGA,100,DINGELL,-0.418,,0.133,-171.68533,642,78,0.765,16
107,29532,33,MINNESO,200,GUTKNECHT,0.753,,0.425,-268.92557,677,112,0.672,1
107,20121,33,MINNESO,200,KENNEDY,0.811,,0.05,-235.95491,658,106,0.699,2
107,29126,33,MINNESO,200,RAMSTAD,0.862,,-0.507,-370.02792,680,170,0.58,3
107,20122,33,MINNESO,100,MCCOLLUM,-0.397,,-0.323,-102.57569,675,32,0.859,4
107,14656,33,MINNESO,100,SABO,-0.52,,0.406,-199.86757,666,78,0.741,5
107,29533,33,MINNESO,100,LUTHER,-0.288,,-0.229,-160.22539,652,69,0.782,6
107,29127,33,MINNESO,100,PETERSON  C,-0.195,,0.981,-316.87329,653,164,0.616,7
107,14265,33,MINNESO,100,OBERSTAR,-0.538,,0.683,-171.26015,664,77,0.773,8
107,29534,46,MISSISS,200,WICKER,0.481,,0.686,-137.71135,671,55,0.814,1
107,29368,46,MISSISS,100,THOMPSON,-0.471,,0.62,-170.05128,653,72,0.771,2
107,29734,46,MISSISS,200,PICKERING,0.494,,0.448,-74.74949,668,30,0.894,3
107,29920,46,MISSISS,100,SHOWS  RONN,-0.098,,0.982,-236.15994,652,102,0.696,4
107,15637,46,MISSISS,100,TAYLOR  GEN,-0.199,,0.98,-344.98096,674,177,0.599,5
107,20147,34,MISSOUR,100,CLAY,-0.459,,-0.007,-136.24211,610,59,0.8,1
107,20123,34,MISSOUR,200,AKIN,0.775,,0.287,-97.21356,681,37,0.867,2
107,14421,34,MISSOUR,100,GEPHARDT,-0.422,L,0.074,-141.07248,634,56,0.801,3
107,14451,34,MISSOUR,100,SKELTON,-0.154,,0.563,-171.11853,663,66,0.773,4
107,29535,34,MISSOUR,100,MCCARTHY,-0.348,,-0.294,-108.85516,666,49,0.849,5
107,20124,34,MISSOUR,200,GRAVES,0.553,,0.31,-94.40276,679,43,0.87,6
107,29735,34,MISSOUR,200,BLUNT,0.568,,0.328,-60.67882,633,20,0.909,7
107,29736,34,MISSOUR,200,EMERSON,0.387,,0.408,-120.15885,650,52,0.831,8
107,29737,34,MISSOUR,200,HULSHOF,0.679,,0.137,-179.78445,651,69,0.759,9
107,20125,64,MONTANA,200,REHBERG,0.45,,0.225,-64.76465,679,26,0.909,1
107,14605,35,NEBRASK,200,BEREUTER,0.322,,0.098,-160.49025,662,67,0.785,1
107,29921,35,NEBRASK,200,TERRY  LEE,0.594,,0.155,-126.29741,677,50,0.83,2
107,20126,35,NEBRASK,200,OSBORNE,0.392,,0.118,-107.57665,679,48,0.853,3
107,29922,65,NEVADA,100,BERKLEY  SH,-0.291,,-0.06,-166.21376,673,74,0.781,1
107,29739,65,NEVADA,200,GIBBONS,0.654,,-0.02,-102.54597,667,40,0.857,2
107,29740,4,NEW HAM,200,SUNUNU,0.663,,-0.281,-90.71253,666,42,0.873,1
107,29538,4,NEW HAM,200,BASS,0.568,,-0.823,-107.49496,675,45,0.853,2
107,29132,12,NEW JER,100,ANDREWS  RO,-0.315,,-0.083,-162.7699,668,67,0.784,1
107,29539,12,NEW JER,200,LOBIONDO,0.825,,-0.565,-354.38766,681,151,0.594,2
107,15112,12,NEW JER,200,SAXTON,0.409,,-0.106,-101.92914,668,44,0.858,3
107,14863,12,NEW JER,200,SMITH  CHRI,0.352,,0.069,-173.73553,668,65,0.771,4
107,14855,12,NEW JER,200,ROUKEMA,0.377,,-0.416,-72.43542,455,33,0.853,5
107,15454,12,NEW JER,100,PALLONE,-0.439,,0.272,-187.59622,678,95,0.758,6
107,20127,12,NEW JER,200,FERGUSON,0.499,,-0.381,-124.72488,670,58,0.83,7
107,29741,12,NEW JER,100,PASCRELL,-0.319,,0.142,-165.9368,673,71,0.781,8
107,29742,12,NEW JER,100,ROTHMAN,-0.303,,-0.155,-138.5838,644,62,0.806,9
107,15619,12,NEW JER,100,PAYNE  DONA,-0.549,,-0.773,-105.8202,651,42,0.85,10
107,29541,12,NEW JER,200,FRELINGHUYS,0.521,,-0.658,-86.70179,671,38,0.879,11
107,29923,12,NEW JER,100,HOLT  RUSH,-0.439,,0.066,-219.60422,674,104,0.722,12
107,29373,12,NEW JER,100,MENENDEZ,-0.363,,0.326,-207.07176,665,101,0.732,13
107,29779,66,NEW MEX,200,WILSON,0.334,,0.194,-99.3348,675,37,0.863,1
107,14861,66,NEW MEX,200,SKEEN,0.455,,0.13,-81.82455,679,30,0.886,2
107,29924,66,NEW MEX,100,UDALL  TOM,-0.49,,0.42,-176.68079,679,72,0.771,3
107,20128,13,NEW YOR,200,GRUCCI,0.36,,-0.012,-97.48939,667,49,0.864,1
107,20129,13,NEW YOR,100,ISRAEL,-0.22,,-0.085,-188.06085,667,75,0.754,2
107,29375,13,NEW YOR,200,KING,0.416,,0.033,-94.4453,669,40,0.868,3
107,29744,13,NEW YOR,100,MCCARTHY,-0.225,,-0.014,-145.46832,669,62,0.805,4
107,15000,13,NEW YOR,100,ACKERMAN,-0.378,,-0.297,-114.08442,641,49,0.837,5
107,29776,13,NEW YOR,100,MEEKS  GREG,-0.39,,-0.302,-118.68267,642,55,0.831,6
107,29925,13,NEW YOR,100,CROWLEY  JO,-0.35,,0.059,-154.75143,664,67,0.792,7
107,29377,13,NEW YOR,100,NADLER,-0.462,,-0.714,-93.77336,633,41,0.862,8
107,29926,13,NEW YOR,100,WEINER  ANT,-0.389,,-0.415,-116.29893,664,41,0.839,9
107,15072,13,NEW YOR,100,TOWNS,-0.43,,0.095,-172.23169,623,76,0.758,10
107,15050,13,NEW YOR,100,OWENS  MAJO,-0.532,,-0.571,-104.6777,641,44,0.849,11
107,29378,13,NEW YOR,100,VELAZQUEZ,-0.48,,-0.195,-128.18791,654,54,0.822,12
107,29773,13,NEW YOR,200,FOSSELLA,0.592,,0.011,-136.7162,642,58,0.808,13
107,29379,13,NEW YOR,100,MALONEY,-0.325,,-0.39,-123.20543,659,58,0.829,14
107,13035,13,NEW YOR,100,RANGEL  CHA,-0.428,,-0.525,-127.89857,644,46,0.82,15
107,29134,13,NEW YOR,100,SERRANO,-0.385,,-0.47,-99.02604,647,40,0.858,16
107,15603,13,NEW YOR,100,ENGEL,-0.312,,-0.213,-110.15514,641,52,0.842,17
107,15612,13,NEW YOR,100,LOWEY,-0.36,,-0.368,-96.30315,665,37,0.865,18
107,29544,13,NEW YOR,200,KELLY,0.486,,-0.523,-137.54175,676,59,0.816,19
107,14015,13,NEW YOR,200,GILMAN,0.247,,-0.495,-138.89189,661,54,0.81,20
107,15614,13,NEW YOR,100,MCNULTY,-0.418,,0.579,-200.74065,677,89,0.743,21
107,29927,13,NEW YOR,200,SWEENEY  JO,0.694,,-0.247,-205.14404,658,81,0.732,22
107,15007,13,NEW YOR,200,BOEHLERT,0.316,,-0.647,-83.75008,678,32,0.884,23
107,39316,13,NEW YOR,200,MCHUGH  JOH,0.329,,0.015,-86.81974,644,27,0.874,24
107,15630,13,NEW YOR,200,WALSH,0.36,,-0.085,-87.87392,666,35,0.876,25
107,29380,13,NEW YOR,100,HINCHEY,-0.597,,-0.013,-143.86298,655,54,0.803,26
107,29928,13,NEW YOR,200,REYNOLDS  T,0.471,,0.018,-56.15492,669,21,0.919,27
107,15444,13,NEW YOR,100,SLAUGHTER,-0.505,,0.031,-146.64352,632,63,0.793,28
107,14248,13,NEW YOR,100,LAFALCE,-0.394,,0.277,-181.22072,649,80,0.756,29
107,29381,13,NEW YOR,200,QUINN,0.283,,-0.085,-81.91653,631,25,0.878,30
107,15423,13,NEW YOR,200,HOUGHTON,0.428,,-0.885,-100.6451,596,42,0.845,31
107,29382,47,NORTH C,100,CLAYTON,-0.443,,-0.291,-107.83289,634,48,0.844,1
107,29745,47,NORTH C,100,ETHERIDGE,-0.282,,0.279,-172.07201,680,71,0.776,2
107,29546,47,NORTH C,200,JONES,0.7,,0.714,-194.07771,661,79,0.746,3
107,15438,47,NORTH C,100,PRICE  DAVI,-0.311,,-0.041,-119.77825,674,51,0.837,4
107,29548,47,NORTH C,200,BURR,0.563,,0.109,-84.51207,665,35,0.881,5
107,15092,47,NORTH C,200,COBLE,0.655,,0.689,-127.48044,680,54,0.829,6
107,29746,47,NORTH C,100,MCINTYRE,-0.187,,0.7,-199.01929,666,82,0.742,7
107,29929,47,NORTH C,200,HAYES  ROBI,0.466,,0.533,-68.05665,674,32,0.904,8
107,29549,47,NORTH C,200,MYRICK,0.69,,0.138,-94.7575,662,34,0.867,9
107,15402,47,NORTH C,200,BALLENGER,0.525,,0.122,-81.13816,654,28,0.883,10
107,29135,47,NORTH C,200,TAYLOR  CHA,0.59,,0.459,-94.01331,646,34,0.865,11
107,29383,47,NORTH C,100,WATT,-0.496,,-0.359,-139.02591,666,61,0.812,12
107,29384,36,NORTH D,100,POMEROY,-0.229,,0.395,-187.08788,673,72,0.757,1
107,29550,24,OHIO,200,CHABOT,0.784,,0.043,-120.06478,679,53,0.838,1
107,29386,24,OHIO,200,PORTMAN,0.565,,-0.053,-59.91615,669,26,0.914,2
107,14632,24,OHIO,100,HALL  TONY,-0.215,,0.402,-155.34633,522,66,0.743,3
107,14875,24,OHIO,200,OXLEY,0.505,,0.162,-52.63289,629,19,0.92,4
107,15604,24,OHIO,200,GILLMOR,0.562,,0.055,-137.19264,645,46,0.808,5
107,29747,24,OHIO,100,STRICKLAND,-0.393,,0.597,-207.55388,677,93,0.736,6
107,29136,24,OHIO,200,HOBSON,0.464,,0.025,-66.27132,677,23,0.907,7
107,29137,24,OHIO,200,BOEHNER,0.524,,0.171,-61.47629,653,20,0.91,8
107,15029,24,OHIO,100,KAPTUR,-0.379,,0.142,-158.57957,637,65,0.78,9
107,29748,24,OHIO,100,KUCINICH,-0.554,,0.359,-246.59238,677,105,0.695,10
107,29930,24,OHIO,100,JONES  STEP,-0.536,,-0.063,-129.22519,629,60,0.814,11
107,20130,24,OHIO,200,TIBERI,0.616,,0.048,-94.78635,678,41,0.87,12
107,29389,24,OHIO,100,BROWN  SHER,-0.499,,-0.116,-157.27106,673,73,0.792,13
107,15442,24,OHIO,100,SAWYER,-0.385,,-0.333,-83.38352,665,27,0.882,14
107,29390,24,OHIO,200,PRYCE,0.516,,-0.295,-75.16224,643,32,0.89,15
107,14045,24,OHIO,200,REGULA,0.4,,0.126,-72.95712,679,25,0.898,16
107,15121,24,OHIO,100,TRAFICANT,0.282,,0.438,-63.4227,336,23,0.828,17
107,29552,24,OHIO,200,NEY,0.458,,0.187,-101.74712,673,44,0.86,18
107,29553,24,OHIO,200,LATOURETTE,0.305,,0.152,-110.84594,654,40,0.844,19
107,29554,53,OKLAHOM,200,LARGENT,0.669,,0.107,-57.67543,340,21,0.844,1
107,20131,53,OKLAHOM,200,SULLIVAN,0.558,,0.375,-23.19352,303,9,0.926,1
107,20132,53,OKLAHOM,100,CARSON,-0.184,,0.508,-211.33926,659,94,0.726,2
107,29749,53,OKLAHOM,200,WATKINS,0.477,,0.409,-57.90235,658,18,0.916,3
107,29556,53,OKLAHOM,200,WATTS,0.523,,0.254,-71.64408,650,23,0.896,4
107,29392,53,OKLAHOM,200,ISTOOK,0.446,,0.366,-108.07639,645,35,0.846,5
107,29393,53,OKLAHOM,200,LUCAS,0.487,,0.394,-62.33216,675,26,0.912,6
107,29931,72,OREGON,100,WU  DAVID,-0.384,,0.512,-297.25491,673,158,0.643,1
107,29932,72,OREGON,200,WALDEN  GRE,0.473,,0.06,-75.4422,679,27,0.895,2
107,29588,72,OREGON,100,BLUMENAUER,-0.43,,-0.763,-156.89417,651,68,0.786,3
107,15410,72,OREGON,100,DEFAZIO,-0.593,,0.512,-163.53781,648,65,0.777,4
107,29750,72,OREGON,100,HOOLEY,-0.301,,0.096,-187.52017,658,75,0.752,5
107,29777,14,PENNSYL,100,BRADY  ROBE,-0.475,,0.527,-165.43047,666,59,0.78,1
107,29559,14,PENNSYL,100,FATTAH,-0.457,,-0.157,-138.13721,641,58,0.806,2
107,15008,14,PENNSYL,100,BORSKI,-0.409,,0.662,-179.50711,646,78,0.757,3
107,20133,14,PENNSYL,200,HART,0.567,,0.118,-114.73869,677,42,0.844,4
107,29751,14,PENNSYL,200,PETERSON,0.482,,0.124,-66.00912,649,30,0.903,5
107,29396,14,PENNSYL,100,HOLDEN,-0.152,,0.58,-170.89542,674,68,0.776,6
107,15447,14,PENNSYL,200,WELDON,0.289,,0.04,-102.61668,636,48,0.851,7
107,29397,14,PENNSYL,200,GREENWOOD,0.463,,-0.723,-93.04385,659,35,0.868,8
107,20134,14,PENNSYL,200,SHUSTER,0.493,,0.287,-61.61016,606,26,0.903,9
107,29933,14,PENNSYL,200,SHERWOOD  D,0.48,,0.038,-64.24602,672,24,0.909,10
107,15104,14,PENNSYL,100,KANJORSKI,-0.22,,0.392,-193.36888,679,86,0.752,11
107,14072,14,PENNSYL,100,MURTHA,-0.173,,0.429,-192.85742,621,94,0.733,12
107,29934,14,PENNSYL,100,HOEFFEL  JO,-0.304,,-0.264,-105.08124,675,48,0.856,13
107,14808,14,PENNSYL,100,COYNE  WILL,-0.462,,-0.473,-80.07655,631,31,0.881,14
107,29935,14,PENNSYL,200,TOOMEY  PAT,0.857,,0.152,-141.92311,662,65,0.807,15
107,29752,14,PENNSYL,200,PITTS,0.767,,0.068,-98.11183,661,47,0.862,16
107,15026,14,PENNSYL,200,GEKAS,0.45,,0.07,-66.6843,676,24,0.906,17
107,29561,14,PENNSYL,100,DOYLE,-0.26,,0.327,-152.13254,663,67,0.795,18
107,20135,14,PENNSYL,200,PLATTS,0.345,,0.193,-175.55293,644,75,0.761,19
107,29562,14,PENNSYL,100,MASCARA,-0.219,,0.407,-131.7764,608,51,0.805,20
