cong,icpsr,statecode,district,state,party,name,ideo,x2,loglike,nvotes,classerrs,gmp,role,power,leader
79,1027,4,0,NEW HAM,200,BRIDGES,0.186,-0.607,-54.10901,152,25,0.7,,,
79,9401,4,0,NEW HAM,200,TOBEY,-0.033,-0.633,-68.20972,169,31,0.668,,,
79,8635,12,0,NEW JER,200,SMITH  H.,0.059,-0.745,-62.0167,220,28,0.754,,,
79,4210,12,0,NEW JER,200,HAWKES,0.298,-0.086,-53.56241,201,21,0.766,,,
79,1678,66,0,NEW MEX,100,CHAVEZ,-0.31,-0.662,-36.76732,170,18,0.806,,,
79,4184,66,0,NEW MEX,100,HATCH,-0.027,0.229,-41.51279,160,18,0.771,,,
79,6394,13,0,NEW YOR,100,MEAD,-0.444,-0.896,-29.27399,214,14,0.872,,,
79,9713,13,0,NEW YOR,100,WAGNER,-0.45,-0.575,-18.36194,217,8,0.919,,,
79,349,47,0,NORTH C,100,BAILEY,0.154,0.341,-59.53403,131,27,0.635,,,
79,4483,47,0,NORTH C,100,HOEY,0.133,0.38,-79.70476,233,32,0.71,,,
79,5452,36,0,NORTH D,200,LANGER,0.397,0.918,-154.51404,191,77,0.445,,,
79,10450,36,0,NORTH D,200,YOUNG,0.305,0.419,-91.71991,176,46,0.594,,,
79,9152,24,0,OHIO,200,TAFT,0.192,-0.811,-89.71104,231,42,0.678,,,
79,1317,24,0,OHIO,200,BURTON,0.001,-0.972,-25.40515,70,12,0.696,,,
79,4692,24,0,OHIO,100,HUFFMAN,-0.048,0.287,-40.3072,157,17,0.774,,,
79,9303,53,0,OKLAHOM,100,THOMAS  J.W,0.132,0.293,-85.76994,188,42,0.634,,,
79,6629,53,0,OKLAHOM,200,MOORE,0.654,0.281,-25.95646,207,9,0.882,,,
79,96738,72,0,OREGON,200,MORSE,-0.224,-0.975,-78.69395,223,45,0.703,,,
79,2066,72,0,OREGON,200,CORDON,0.167,-0.273,-80.66805,186,38,0.648,,,
79,3872,14,0,PENNSYL,100,GUFFEY,-0.484,-0.557,-21.26315,219,8,0.907,,,
79,6836,14,0,PENNSYL,100,MYERS,-0.285,-0.186,-20.41242,214,9,0.909,,,
79,3783,5,0,RHODE I,100,GREEN  T.,-0.237,-0.192,-40.35307,220,15,0.832,,,
79,3544,5,0,RHODE I,100,GERRY,0.089,-0.201,-94.70524,204,54,0.629,,,
79,6107,48,0,SOUTH C,100,MAYBANK,0.051,0.571,-52.16795,190,25,0.76,,,
79,5009,48,0,SOUTH C,100,JOHNSTON,0.154,0.794,-66.07909,222,24,0.743,,,
79,3882,37,0,SOUTH D,200,GURNEY,0.239,-0.337,-77.93652,222,37,0.704,,,
79,1330,37,0,SOUTH D,200,BUSHFIELD,0.516,0.568,-38.88014,164,18,0.789,,,
79,8929,54,0,TENNESS,100,STEWART,0.203,0.698,-67.41441,205,25,0.72,,,
79,6293,54,0,TENNESS,100,MCKELLAR,0.088,0.326,-75.27898,212,38,0.701,,,
79,1986,49,0,TEXAS,100,CONNALLY,0.131,0.352,-48.87323,142,20,0.709,,,
79,7021,49,0,TEXAS,100,O'DANIEL,0.38,0.565,-73.82754,196,35,0.686,,,
79,9291,67,0,UTAH,100,THOMAS  E.,-0.308,-0.415,-19.6757,194,6,0.904,,,
79,6800,67,0,UTAH,100,MURDOCK,-0.192,-0.208,-49.90185,227,20,0.803,,,
79,296,6,0,VERMONT,200,AUSTIN,0.034,-0.714,-57.35959,206,23,0.757,,,
79,52,6,0,VERMONT,200,AIKEN,-0.233,-0.972,-73.72138,199,32,0.69,,,
79,1365,40,0,VIRGINI,100,BYRD,0.223,0.342,-95.14353,190,54,0.606,,,
79,1245,40,0,VIRGINI,100,BURCH,0.199,0.699,-22.37952,59,10,0.684,,,
79,5913,73,0,WASHING,100,MAGNUSON,-0.343,-0.453,-33.65786,221,12,0.859,,,
79,6561,73,0,WASHING,100,MITCHELL,-0.535,-0.42,-13.6021,208,4,0.937,,,
79,5240,56,0,WEST VI,100,KILGORE,-0.427,-0.454,-24.70728,205,12,0.886,,,
79,7826,56,0,WEST VI,200,REVERCOMB,0.346,0.413,-93.07655,205,45,0.635,,,
79,5402,25,0,WISCONS,370,LAFOLLETTE,-0.197,-0.91,-113.0359,223,44,0.602,,,
79,10110,25,0,WISCONS,200,WILEY,0.198,-0.393,-56.25344,203,18,0.758,,,
79,7960,68,0,WYOMING,200,ROBERTSON E,0.378,0.32,-53.68051,197,21,0.761,,,
79,7070,68,0,WYOMING,100,O'MAHONEY,-0.028,0.032,-67.34687,199,22,0.713,,,
80,8764,41,0,ALABAMA,100,SPARKMAN,-0.088,0.323,-40.90366,222,13,0.832,,,
80,4418,41,0,ALABAMA,100,HILL  L.,-0.102,0.276,-41.91135,231,19,0.834,,,
80,4227,61,0,ARIZONA,100,HAYDEN,-0.18,0.113,-41.02384,209,17,0.822,, G,
80,6242,61,0,ARIZONA,100,MCFARLAND,0.02,0.527,-69.21263,222,34,0.732,,,
80,6151,42,0,ARKANSA,100,MCCLELLAN,0.236,0.972,-60.63636,233,18,0.771,,,
80,3388,42,0,ARKANSA,100,FULBRIGHT,0.018,0.378,-71.3774,224,34,0.727,,,
80,5343,71,0,CALIFOR,200,KNOWLAND,0.112,-0.406,-49.91353,230,21,0.805,,,
80,2702,71,0,CALIFOR,100,DOWNEY,-0.149,-0.043,-44.79222,191,21,0.791,,,
80,4949,62,0,COLORAD,100,JOHNSON  E.,0.049,0.142,-133.01193,228,76,0.558,,,
80,6525,62,0,COLORAD,200,MILLIKIN,0.224,-0.282,-47.7051,234,22,0.816,,,
80,390,1,0,CONNECT,200,BALDWIN,0.144,-0.498,-58.00162,224,31,0.772,,,
80,6346,1,0,CONNECT,100,MCMAHON,-0.23,-0.296,-53.50063,227,24,0.79,,,
80,1194,11,0,DELAWAR,200,BUCK,0.376,0.023,-50.30639,201,26,0.779,,,
80,10163,11,0,DELAWAR,200,WILLIAMS  J,0.561,0.173,-73.59887,227,27,0.723,,,
80,7333,43,0,FLORIDA,100,PEPPER,-0.361,-0.034,-60.36546,226,22,0.766,,,
80,4520,43,0,FLORIDA,100,HOLLAND,0.098,0.306,-82.57774,232,43,0.701,,,
80,8138,44,0,GEORGIA,100,RUSSELL,0.134,0.685,-66.22851,223,24,0.743,,,
80,3536,44,0,GEORGIA,100,GEORGE,0.179,0.495,-63.06524,200,27,0.73,,,
80,9210,63,0,IDAHO,100,TAYLOR  G.,-0.997,-0.078,-50.18452,180,28,0.757,,,
80,2803,63,0,IDAHO,200,DWORSHAK,0.487,0.051,-48.4589,229,21,0.809,,,
80,1071,21,0,ILLINOI,200,BROOKS,0.331,-0.178,-87.13885,224,40,0.678,,,
80,5823,21,0,ILLINOI,100,LUCAS,-0.161,-0.112,-47.3182,209,18,0.797,W,,
80,4922,22,0,INDIANA,200,JENNER,0.388,-0.086,-34.54607,205,15,0.845,,,
80,1489,22,0,INDIANA,200,CAPEHART,0.413,-0.043,-42.37492,196,18,0.806,,,
80,4382,31,0,IOWA,200,HICKENLOOPE,0.283,-0.108,-57.46464,234,28,0.782,,,
80,10221,31,0,IOWA,200,WILSON  G.,0.253,0.212,-86.24065,178,49,0.616,,,
80,7780,32,0,KANSAS,200,REED  C.M.,0.294,-0.202,-33.77008,167,15,0.817,,,
80,1494,32,0,KANSAS,200,CAPPER,0.211,-0.497,-44.86387,224,20,0.818,,,
80,2052,51,0,KENTUCK,200,COOPER,0.058,-0.302,-81.44814,230,37,0.702,,,
80,437,51,0,KENTUCK,100,BARKLEY,-0.245,-0.307,-52.03667,206,25,0.777,L,,
80,2901,45,0,LOUISIA,100,ELLENDER,0.099,0.329,-93.80986,222,44,0.655,,,
80,7126,45,0,LOUISIA,100,OVERTON,0.202,0.542,-52.86291,138,24,0.682,,,
80,3090,45,0,LOUISIA,100,FEAZELL,0.124,0.446,-19.02642,57,10,0.716,,,
80,1021,2,0,MAINE,200,BREWSTER,0.249,-0.652,-33.05318,200,13,0.848,,,
80,10047,2,0,MAINE,200,WHITE  W.,0.233,-0.501,-23.00796,159,11,0.865,L,,
80,9538,52,0,MARYLAN,100,TYDINGS,0.073,0.214,-55.471,172,26,0.724,,,
80,7020,52,0,MARYLAN,100,O'CONOR,0.039,0.104,-75.43402,214,33,0.703,,,
80,5739,3,0,MASSACH,200,LODGE,0.007,-0.903,-59.74642,225,29,0.767,,,
80,8185,3,0,MASSACH,200,SALTONSTALL,0.062,-0.697,-43.1693,229,18,0.828,,,
80,3110,23,0,MICHIGA,200,FERGUSON,0.234,-0.932,-37.98381,231,12,0.848,,,
80,9604,23,0,MICHIGA,200,VANDENBERG,0.165,-0.577,-36.00645,223,15,0.851,,,
80,9374,33,0,MINNESO,200,THYE,0.131,-0.607,-36.99334,231,9,0.852,,,
80,394,33,0,MINNESO,200,BALL,0.118,-0.945,-57.1362,227,23,0.777,,,
80,2822,46,0,MISSISS,100,EASTLAND,0.188,0.624,-59.70467,199,26,0.741,,,
80,8883,46,0,MISSISS,100,STENNIS,0.185,0.608,-29.56233,109,12,0.762,,,
80,2656,34,0,MISSOUR,200,DONNELL,0.169,-0.279,-60.14883,224,25,0.765,,,
80,5158,34,0,MISSOUR,200,KEM,0.532,0.109,-67.20826,223,22,0.74,,,
80,6820,64,0,MONTANA,100,MURRAY,-0.231,-0.032,-79.59581,218,30,0.694,,,
80,2838,64,0,MONTANA,200,ECTON,0.388,0.17,-70.36655,233,31,0.739,,,
80,9998,35,0,NEBRASK,200,WHERRY,0.465,0.132,-67.59795,226,25,0.741,W,,
80,1338,35,0,NEBRASK,200,BUTLER,0.464,0.114,-39.11177,213,16,0.832,,,
80,6132,65,0,NEVADA,100,MCCARRAN,0.042,0.339,-97.05789,188,52,0.597,,,
80,5944,65,0,NEVADA,200,MALONE,0.432,0.255,-90.32183,218,31,0.661,,,
80,9401,4,0,NEW HAM,200,TOBEY,-0.071,-0.581,-59.58737,163,30,0.694,,,
80,1027,4,0,NEW HAM,200,BRIDGES,0.147,-0.792,-41.99526,201,17,0.811,,,
80,4210,12,0,NEW JER,200,HAWKES,0.497,0.119,-39.17603,227,19,0.841,,,
80,8635,12,0,NEW JER,200,SMITH  H.,0.067,-0.618,-44.87373,220,20,0.815,,,
80,4184,66,0,NEW MEX,100,HATCH,-0.08,0.028,-65.35661,220,33,0.743,,,
80,1678,66,0,NEW MEX,100,CHAVEZ,-0.075,0.005,-89.36937,196,39,0.634,,,
80,9713,13,0,NEW YOR,100,WAGNER,-0.387,-0.511,-17.65676,154,6,0.892,,,
80,4834,13,0,NEW YOR,200,IVES,-0.015,-0.958,-56.00948,224,30,0.779,,,
80,9552,47,0,NORTH C,100,UMSTEAD,0.099,0.438,-71.71274,217,28,0.719,,,
80,4483,47,0,NORTH C,100,HOEY,0.135,0.362,-72.28283,230,28,0.73,,,
80,5452,36,0,NORTH D,200,LANGER,0.06,0.061,-244.43822,208,108,0.309,,,
80,10450,36,0,NORTH D,200,YOUNG,0.182,-0.162,-105.68574,226,41,0.626,,,
80,9152,24,0,OHIO,200,TAFT,0.256,-0.637,-40.11647,224,20,0.836,,,
80,1024,24,0,OHIO,200,BRICKER,0.452,-0.231,-29.62065,216,13,0.872,,,
80,6629,53,0,OKLAHOM,200,MOORE  E.,0.621,0.479,-41.18097,204,21,0.817,,,
80,9303,53,0,OKLAHOM,100,THOMAS  J.,-0.048,0.304,-68.2218,199,29,0.71,,,
80,2066,72,0,OREGON,200,CORDON,0.177,-0.235,-52.84414,222,24,0.788,,,
80,96738,72,0,OREGON,200,MORSE,-0.211,-0.785,-83.84945,225,48,0.689,,,
80,6836,14,0,PENNSYL,100,MYERS,-0.242,-0.203,-36.79756,225,14,0.849,,,
80,6021,14,0,PENNSYL,200,MARTIN,0.311,-0.399,-33.89891,217,15,0.855,,,
80,6260,5,0,RHODE I,100,MCGRATH,-0.243,-0.156,-31.97924,218,12,0.864,,,
80,3783,5,0,RHODE I,100,GREEN  T.,-0.293,-0.312,-41.03284,225,19,0.833,,,
80,5009,48,0,SOUTH C,100,JOHNSTON,-0.012,0.965,-56.21121,233,27,0.786,,,
80,6107,48,0,SOUTH C,100,MAYBANK,0.057,0.64,-48.04585,218,20,0.802,,,
80,3882,37,0,SOUTH D,200,GURNEY,0.267,-0.1,-58.08426,232,28,0.779,,,
80,1330,37,0,SOUTH D,200,BUSHFIELD,0.474,0.26,-34.46279,146,13,0.79,,,
80,8929,54,0,TENNESS,100,STEWART,0.206,0.704,-74.74722,207,34,0.697,,,
80,6293,54,0,TENNESS,100,MCKELLAR,0.23,0.6,-97.26683,214,45,0.635,,,
80,7021,49,0,TEXAS,100,O'DANIEL,0.517,0.856,-62.85666,193,31,0.722,,,
80,1986,49,0,TEXAS,100,CONNALLY,0.068,0.457,-73.49682,213,34,0.708,,,
80,9865,67,0,UTAH,200,WATKINS,0.195,-0.326,-76.81888,225,29,0.711,,,
80,9291,67,0,UTAH,100,THOMAS  E.,-0.174,-0.211,-54.20053,207,24,0.77,,,
80,52,6,0,VERMONT,200,AIKEN,-0.06,-0.483,-82.13274,225,38,0.694,,,
80,3206,6,0,VERMONT,200,FLANDERS,0.032,-0.727,-57.65221,207,32,0.757,,,
80,7958,40,0,VIRGINI,100,ROBERTSON A,0.173,0.322,-92.10979,226,45,0.665,,,
80,1365,40,0,VIRGINI,100,BYRD,0.387,0.705,-77.17782,206,39,0.688,,,
80,1395,73,0,WASHING,200,CAIN,0.289,-0.262,-47.38227,228,19,0.812,,,
80,5913,73,0,WASHING,100,MAGNUSON,-0.208,-0.212,-38.26656,196,17,0.823,,,
80,5240,56,0,WEST VI,100,KILGORE,-0.334,-0.008,-38.03631,224,17,0.844,,,
80,7826,56,0,WEST VI,200,REVERCOMB,0.35,0.122,-66.12109,211,35,0.731,,,
80,10110,25,0,WISCONS,200,WILEY,0.231,-0.412,-49.49991,213,22,0.793,,,
80,6137,25,0,WISCONS,200,MCCARTHY,0.299,-0.358,-57.36718,210,26,0.761,,,
80,7960,68,0,WYOMING,200,ROBERTSON E,0.328,0.127,-51.46053,176,29,0.746,,,
80,7070,68,0,WYOMING,100,O'MAHONEY,-0.229,-0.181,-39.50526,205,18,0.825,,,
81,4418,41,0,ALABAMA,100,HILL  L.,-0.208,0.405,-79.23862,442,35,0.836,,,
81,8764,41,0,ALABAMA,100,SPARKMAN,-0.223,0.55,-68.28113,422,23,0.851,,,
81,4227,61,0,ARIZONA,100,HAYDEN,-0.18,0.437,-68.04532,428,29,0.853,,,
81,6242,61,0,ARIZONA,100,MCFARLAND,-0.022,0.346,-134.07195,419,64,0.726,,,
81,3388,42,0,ARKANSA,100,FULBRIGHT,0.056,0.556,-134.36028,402,62,0.716,,,
81,6151,42,0,ARKANSA,100,MCCLELLAN,0.24,0.619,-122.49703,430,43,0.752,,,
81,5343,71,0,CALIFOR,200,KNOWLAND,0.173,-0.447,-172.92035,423,73,0.664,,,
81,2702,71,0,CALIFOR,100,DOWNEY,-0.108,0.043,-73.67228,286,34,0.773,,,
81,6525,62,0,COLORAD,200,MILLIKIN,0.227,-0.051,-168.95499,413,70,0.664,,,
81,4949,62,0,COLORAD,100,JOHNSON  E.,0.141,0.207,-211.79539,420,94,0.604,,,
81,6346,1,0,CONNECT,100,MCMAHON,-0.267,-0.614,-96.08382,427,43,0.798,,,
81,390,1,0,CONNECT,200,BALDWIN,0.12,-0.609,-49.69356,163,21,0.737,,,
81,659,1,0,CONNECT,100,BENTON,-0.431,-0.605,-27.90331,177,9,0.854,,,
81,3349,11,0,DELAWAR,100,FREAR,0.076,0.053,-225.83873,368,123,0.541,,,
81,10163,11,0,DELAWAR,200,WILLIAMS  J,0.338,-0.262,-174.40945,444,74,0.675,,,
81,7333,43,0,FLORIDA,100,PEPPER,-0.405,0.228,-37.32683,376,11,0.905,,,
81,4520,43,0,FLORIDA,100,HOLLAND,0.098,0.406,-146.14478,445,68,0.72,,,
81,3536,44,0,GEORGIA,100,GEORGE,0.13,0.367,-140.37453,405,61,0.707,,,
81,8138,44,0,GEORGIA,100,RUSSELL,0.173,0.747,-109.92979,408,40,0.764,,,
81,9210,63,0,IDAHO,100,TAYLOR  G.,-0.999,-0.041,-128.98799,377,58,0.71,,,
81,6475,63,0,IDAHO,100,MILLER  B.,-0.113,0.136,-26.46449,150,12,0.838,,,
81,2803,63,0,IDAHO,200,DWORSHAK,0.294,-0.034,-81.65737,230,32,0.701,,,
81,2691,21,0,ILLINOI,100,DOUGLAS,-0.325,-0.921,-138.5676,434,71,0.727,,,
81,5823,21,0,ILLINOI,100,LUCAS,-0.269,-0.168,-62.60051,424,28,0.863,L,,
81,4922,22,0,INDIANA,200,JENNER,0.422,-0.046,-96.27775,361,48,0.766,,,
81,1489,22,0,INDIANA,200,CAPEHART,0.327,-0.153,-130.42175,375,56,0.706,,,
81,3603,31,0,IOWA,100,GILLETTE,0.053,0.089,-170.0466,380,90,0.639,,,
81,4382,31,0,IOWA,200,HICKENLOOPE,0.274,-0.235,-111.50372,398,45,0.756,,,
81,8270,32,0,KANSAS,200,SCHOEPPEL,0.315,-0.022,-123.23781,413,58,0.742,,,
81,7780,32,0,KANSAS,200,REED,0.269,-0.151,-31.94958,123,15,0.771,,,
81,2333,32,0,KANSAS,200,DARBY,0.246,0.094,-61.0585,179,23,0.711,,,
81,1659,51,0,KENTUCK,100,CHAPMAN,0.074,0.661,-107.56204,427,43,0.777,,,
81,10294,51,0,KENTUCK,100,WITHERS,-0.039,0.463,-106.28693,341,40,0.732,,,
81,2901,45,0,LOUISIA,100,ELLENDER,0.088,0.812,-123.10123,407,52,0.739,,,
81,5767,45,0,LOUISIA,100,LONG  R.,-0.016,0.419,-153.45831,394,76,0.677,,,
81,1021,2,0,MAINE,200,BREWSTER,0.286,-0.425,-89.89681,345,41,0.771,,,
81,8666,2,0,MAINE,200,SMITH  M.,0.043,-0.388,-181.47195,438,91,0.661,,,
81,7020,52,0,MARYLAN,100,O'CONOR,0.003,-0.12,-162.74051,379,75,0.651,,,
81,9538,52,0,MARYLAN,100,TYDINGS,0.023,-0.062,-160.35689,364,66,0.644,,,
81,8185,3,0,MASSACH,200,SALTONSTALL,0.092,-0.463,-166.81076,419,74,0.672,W,,
81,5739,3,0,MASSACH,200,LODGE,-0.03,-0.985,-107.3755,382,48,0.755,,,
81,9604,23,0,MICHIGA,200,VANDENBERG,0.115,-0.52,-83.41195,247,41,0.713,,,
81,3110,23,0,MICHIGA,200,FERGUSON,0.25,-0.715,-102.64873,427,36,0.786,,,
81,4728,33,0,MINNESO,100,HUMPHREY,-0.457,-0.278,-68.24177,420,35,0.85,,,
81,9374,33,0,MINNESO,200,THYE,0.086,-0.364,-171.37781,425,88,0.668,,,
81,8883,46,0,MISSISS,100,STENNIS,0.097,0.712,-110.33319,426,37,0.772,,,
81,2822,46,0,MISSISS,100,EASTLAND,0.169,0.654,-93.09402,324,41,0.75,,,
81,5158,34,0,MISSOUR,200,KEM,0.408,-0.081,-119.18476,406,51,0.746,,,
81,2656,34,0,MISSOUR,200,DONNELL,0.215,-0.032,-218.34035,431,105,0.603,,,
81,2838,64,0,MONTANA,200,ECTON,0.435,0.195,-129.95026,419,62,0.733,,,
81,6820,64,0,MONTANA,100,MURRAY,-0.375,-0.066,-70.54682,396,26,0.837,,,
81,9998,35,0,NEBRASK,200,WHERRY,0.458,0.077,-84.06078,435,28,0.824,L,,
81,1338,35,0,NEBRASK,200,BUTLER,0.441,-0.031,-76.51855,402,34,0.827,,,
81,6132,65,0,NEVADA,100,MCCARRAN,0.16,0.424,-182.20978,346,90,0.591,,,
81,5944,65,0,NEVADA,200,MALONE,0.353,0.054,-167.06863,417,71,0.67,,,
81,1027,4,0,NEW HAM,200,BRIDGES,0.297,-0.38,-96.18296,357,40,0.764,,,
81,9401,4,0,NEW HAM,200,TOBEY,0.025,-0.752,-117.09292,345,62,0.712,,,
81,4321,12,0,NEW JER,200,HENDRICKSON,0.154,-0.8,-148.95769,440,77,0.713,,,
81,8635,12,0,NEW JER,200,SMITH  H.,0.037,-0.727,-123.07586,393,59,0.731,,,
81,165,66,0,NEW MEX,100,ANDERSON,-0.149,0.144,-75.89313,420,36,0.835,,,
81,1678,66,0,NEW MEX,100,CHAVEZ,-0.08,0.118,-101.81329,353,38,0.749,,,
81,4834,13,0,NEW YOR,200,IVES,-0.027,-1,-128.37935,439,61,0.746,,,
81,9713,13,0,NEW YOR,100,WAGNER,-0.451,-0.123,-2.49831,90,1,0.973,,,
81,2751,13,0,NEW YOR,200,DULLES,0.031,-1,-19.06483,73,9,0.77,,,
81,5591,13,0,NEW YOR,100,LEHMAN,-0.526,-0.637,-35.49438,222,13,0.852,,,
81,4483,47,0,NORTH C,100,HOEY,0.113,0.382,-138.36815,427,64,0.723,,,
81,3731,47,0,NORTH C,100,GRAHAM,-0.421,0.033,-55.09934,327,25,0.845,,,
81,10450,36,0,NORTH D,200,YOUNG,0.255,0.173,-191.77171,378,94,0.602,,,
81,5452,36,0,NORTH D,200,LANGER,0.14,0.007,-398.30743,414,202,0.382,,,
81,9152,24,0,OHIO,200,TAFT,0.222,-0.584,-139.67647,401,59,0.706,,,
81,1024,24,0,OHIO,200,BRICKER,0.419,-0.222,-89.82075,392,38,0.795,,,
81,9303,53,0,OKLAHOM,100,THOMAS  J.W,-0.002,0.279,-111.95073,333,48,0.714,,,
81,5213,53,0,OKLAHOM,100,KERR,-0.039,0.511,-79.2654,404,34,0.822,,,
81,96738,72,0,OREGON,200,MORSE,-0.171,-0.665,-178.59625,416,101,0.651,,,
81,2066,72,0,OREGON,200,CORDON,0.251,0.063,-194.37944,422,98,0.631,,,
81,6021,14,0,PENNSYL,200,MARTIN,0.353,-0.372,-79.55789,384,34,0.813,,,
81,6836,14,0,PENNSYL,100,MYERS,-0.295,-0.141,-51.07927,411,23,0.883,W,,
81,3783,5,0,RHODE I,100,GREEN,-0.409,-0.192,-60.84811,419,24,0.865,,,
81,6260,5,0,RHODE I,100,MCGRATH,-0.305,0.084,-14.30456,152,7,0.91,,,
81,5539,5,0,RHODE I,100,LEAHY,-0.433,-0.187,-33.89994,249,15,0.873,,,
81,5009,48,0,SOUTH C,100,JOHNSTON,0.026,1,-117.87096,404,62,0.747,,,
81,6107,48,0,SOUTH C,100,MAYBANK,0.015,0.757,-82.73331,397,37,0.812,,,
81,6796,37,0,SOUTH D,200,MUNDT,0.278,0.016,-166.81271,429,78,0.678,,,
81,3882,37,0,SOUTH D,200,GURNEY,0.193,-0.074,-199.45599,407,98,0.613,,,
81,5122,54,0,TENNESS,100,KEFAUVER,-0.363,0.282,-63.46453,372,24,0.843,,,
81,6293,54,0,TENNESS,100,MCKELLAR,0.024,0.609,-102.83117,427,47,0.786,,,
81,4979,49,0,TEXAS,100,JOHNSON  L.,-0.048,0.585,-98.19719,408,50,0.786,,,
81,1986,49,0,TEXAS,100,CONNALLY,-0.022,0.75,-83.4637,411,35,0.816,,,
81,9865,67,0,UTAH,200,WATKINS,0.287,-0.059,-150.16566,429,68,0.705,,,
81,9291,67,0,UTAH,100,THOMAS  E.D,-0.111,0.194,-112.00283,401,44,0.756,,,
81,3206,6,0,VERMONT,200,FLANDERS,0.023,-0.798,-121.15138,366,55,0.718,,,
81,52,6,0,VERMONT,200,AIKEN,-0.06,-0.668,-151.28024,403,78,0.687,,,
81,7958,40,0,VIRGINI,100,ROBERTSON,0.126,0.249,-214.51489,420,112,0.6,,,
81,1365,40,0,VIRGINI,100,BYRD,0.271,0.322,-184.11389,358,99,0.598,,,
81,1395,73,0,WASHING,200,CAIN,0.345,-0.098,-112.34328,394,50,0.752,,,
81,5913,73,0,WASHING,100,MAGNUSON,-0.193,-0.181,-99.07169,431,36,0.795,,,
81,5240,56,0,WEST VI,100,KILGORE,-0.292,-0.08,-86.92447,440,39,0.821,,,
81,6856,56,0,WEST VI,100,NEELY,-0.378,-0.027,-60.06144,430,26,0.87,,,
81,6137,25,0,WISCONS,200,MCCARTHY,0.215,-0.224,-167.49158,376,85,0.641,,,
81,10110,25,0,WISCONS,200,WILEY,0.155,-0.412,-151.38164,371,80,0.665,,,
81,7070,68,0,WYOMING,100,O'MAHONEY,-0.145,0.107,-93.16087,416,39,0.799,,,
81,4747,68,0,WYOMING,100,HUNT,-0.072,0.133,-96.67944,364,41,0.767,,,
82,8764,41,0,ALABAMA,100,SPARKMAN,-0.221,0.424,-33.99729,261,12,0.878,,,
82,4418,41,0,ALABAMA,100,HILL  L.,-0.283,0.6,-34.74197,298,13,0.89,,,
82,4227,61,0,ARIZONA,100,HAYDEN,-0.191,0.93,-51.87506,292,17,0.837,,,
82,6242,61,0,ARIZONA,100,MCFARLAND,-0.118,0.668,-59.50359,299,27,0.82,L,,
82,3388,42,0,ARKANSA,100,FULBRIGHT,-0.09,0.541,-79.67812,253,36,0.73,,,
82,6151,42,0,ARKANSA,100,MCCLELLAN,0.181,0.56,-83.44139,274,33,0.737,,,
82,6939,71,0,CALIFOR,200,NIXON,0.122,-0.46,-93.83722,276,47,0.712,,,
82,5343,71,0,CALIFOR,200,KNOWLAND,0.16,-0.309,-100.53235,257,52,0.676,,,
82,6525,62,0,COLORAD,200,MILLIKEN,0.27,-0.071,-76.37966,276,37,0.758,,,
82,4949,62,0,COLORAD,100,JOHNSON  E.,0.147,0.323,-115.75042,267,47,0.648,,,
82,659,1,0,CONNECT,100,BENTON,-0.47,-0.733,-49.68269,251,20,0.82,,,
82,6346,1,0,CONNECT,100,MCMAHON,-0.284,-0.293,-38.04919,219,18,0.841,,,
82,3349,11,0,DELAWAR,100,FREAR,0.075,-0.088,-155.15062,289,86,0.585,,,
82,10163,11,0,DELAWAR,200,WILLIAMS  J,0.358,-0.934,-72.29279,293,41,0.781,,,
82,8593,43,0,FLORIDA,100,SMATHERS,-0.01,0.213,-82.30502,239,34,0.709,,,
82,4520,43,0,FLORIDA,100,HOLLAND,0.09,0.369,-104.79884,302,47,0.707,,,
82,3536,44,0,GEORGIA,100,GEORGE,0.146,0.558,-85.22211,263,34,0.723,,,
82,8138,44,0,GEORGIA,100,RUSSELL,0.004,0.865,-41.97681,211,17,0.82,,,
82,9930,63,0,IDAHO,200,WELKER,0.435,-0.064,-48.69879,270,26,0.835,,,
82,2803,63,0,IDAHO,200,DWORSHAK,0.373,-0.151,-59.92096,299,27,0.818,,,
82,2691,21,0,ILLINOI,100,DOUGLAS,-0.276,-0.961,-101.55019,289,40,0.704,,,
82,2609,21,0,ILLINOI,200,DIRKSEN,0.474,-0.686,-38.56559,258,13,0.861,,,
82,4922,22,0,INDIANA,200,JENNER,0.535,-0.007,-48.53863,232,25,0.811,,,
82,1489,22,0,INDIANA,200,CAPEHART,0.376,0.077,-66.55567,265,30,0.778,,,
82,4382,31,0,IOWA,200,HICKENLOOPE,0.315,-0.27,-57.59924,259,20,0.801,,,
82,3603,31,0,IOWA,100,GILLETTE,-0.003,-0.005,-128.48979,239,60,0.584,,,
82,8270,32,0,KANSAS,200,SCHOEPPEL,0.361,0.03,-80.77766,295,41,0.76,,,
82,1510,32,0,KANSAS,200,CARLSON,0.278,0.069,-63.07952,224,23,0.755,,,
82,1831,51,0,KENTUCK,100,CLEMENTS,-0.124,0.456,-55.33462,279,23,0.82,,,
82,9561,51,0,KENTUCK,100,UNDERWOOD,-0.071,0.377,-65.37103,258,30,0.776,,,
82,5767,45,0,LOUISIA,100,LONG  R.,0.028,0.685,-129.46309,289,63,0.639,,,
82,2901,45,0,LOUISIA,100,ELLENDER,0.088,0.901,-88.69579,288,39,0.735,,,
82,8666,2,0,MAINE,200,SMITH  M.,0.142,-0.644,-111.74723,298,62,0.687,,,
82,1021,2,0,MAINE,200,BREWSTER,0.221,-0.6,-57.07035,238,30,0.787,,,
